id_user,id_rental,id_vehicle,rating,sum_day_of_rental,total_pay
297,4,MTR0031,4,3,270000
568,107,MTR001,5,3,420000
6631,25,MBL002,5,3,1500000
2146,68,MBL0031,4,3,1800000
3662,82,MBL0015,5,2,600000
13682,120,MBL0031,4,3,1800000
9937,75,MBL0022,5,4,2000000
2272,114,MBL004,4,3,1500000
13725,16,MBL0022,5,4,1200000
8684,104,MBL0010,5,2,800000
191,4,MTR0023,4,4,600000
8465,120,MBL009,5,4,2000000
496,80,MTR007,5,2,200000
3659,89,MBL0021,5,2,1200000
6546,51,MTR0020,5,3,330000
1563,40,MBL0032,5,4,2800000
904,27,MBL0037,5,3,4500000
11588,115,MBL001,4,4,1600000
12244,112,MTR0018,4,3,300000
407,60,MBL0031,4,3,1650000
9603,29,MBL0040,4,2,700000
4533,58,MBL0038,5,3,4050000
13856,97,MBL008,4,3,1350000
1471,37,MBL0033,4,2,800000
13805,51,MTR008,5,4,280000
11319,90,MTR0039,5,1,170000
12781,104,MBL0021,5,2,600000
3815,113,MBL0018,5,3,1200000
232,48,MTR0015,4,3,720000
7333,111,MTR007,5,2,200000
7004,26,MBL0031,5,3,2400000
11567,60,MBL003,5,3,1050000
4668,34,MBL0016,4,3,1800000
8338,90,MTR0026,5,3,360000
9754,10,MTR007,5,2,160000
9596,78,MTR0039,4,1,200000
13360,38,MBL0028,4,2,700000
6419,104,MBL0037,5,3,3750000
584,98,MTR0015,4,3,630000
6655,111,MTR0039,5,1,200000
1637,46,MTR0015,5,3,630000
7304,85,MBL0028,4,2,1100000
3861,97,MBL0017,4,3,1200000
10978,86,MBL004,5,3,1050000
3890,99,MTR003,5,3,300000
11447,30,MBL001,5,4,1600000
916,27,MBL0015,4,2,500000
8706,60,MBL0039,5,2,1800000
10511,110,MTR007,4,2,180000
9360,113,MBL0016,4,3,1650000
9813,51,MTR0038,5,4,800000
4636,119,MTR0027,5,3,420000
8581,68,MBL0018,4,3,1800000
1435,112,MTR0027,5,3,450000
11915,63,MBL007,4,2,1000000
5967,26,MBL002,5,3,1200000
6133,102,MTR0016,5,4,360000
6568,101,MBL0013,5,2,700000
7709,46,MTR0013,5,3,750000
11985,21,MBL0032,5,4,1800000
8011,74,MBL0029,5,4,1600000
7122,42,MBL0028,4,2,600000
8937,39,MBL005,5,3,1650000
2331,61,MBL0039,4,2,2500000
9555,41,MBL0027,4,2,1400000
7063,109,MTR0018,4,3,240000
9884,107,MTR009,4,4,360000
635,68,MBL0015,5,2,700000
12239,16,MBL0010,5,2,700000
4395,32,MTR0025,5,4,560000
12458,27,MBL0041,5,3,900000
11270,90,MTR0030,5,3,420000
403,83,MBL0019,5,2,700000
11155,86,MBL004,5,3,1050000
4825,3,MBL009,5,4,1200000
4862,102,MTR009,5,4,280000
9159,66,MBL0025,4,2,1000000
7760,26,MBL004,5,3,900000
8959,106,MTR004,4,3,330000
6551,97,MBL0014,5,2,600000
3462,18,MBL0019,5,2,600000
4846,33,MBL0034,5,2,2900000
5547,44,MTR005,5,3,300000
13226,58,MBL0015,5,2,800000
7884,25,MBL0017,5,3,1500000
3333,68,MBL002,4,3,1350000
1772,63,MBL0030,3,4,1200000
1142,82,MBL0039,5,2,2300000
11998,111,MTR005,4,3,270000
5112,103,MTR004,5,3,300000
1287,75,MBL007,4,2,800000
6719,53,MTR003,5,3,450000
3446,115,MBL0032,5,4,3200000
3997,19,MBL0032,5,4,2000000
265,114,MBL0015,4,2,600000
12312,31,MBL008,4,3,1800000
7215,17,MBL003,4,3,1800000
12195,42,MBL008,5,3,1800000
278,3,MBL008,5,3,1200000
6741,26,MBL0041,5,3,1050000
7807,40,MBL0039,5,2,1200000
5846,115,MTR0010,5,4,1160000
103,18,MBL0017,5,3,1050000
5215,21,MBL0039,5,2,1200000
4134,15,MBL0011,5,2,800000
11530,103,MTR0029,5,2,360000
457,18,MBL0042,5,4,1200000
11367,74,MBL0030,5,4,1400000
1663,103,MTR0013,3,3,660000
11501,111,MTR0031,5,3,210000
7360,106,MTR0019,5,4,480000
8098,114,MBL0031,5,3,1650000
9939,7,MBL008,5,3,1800000
5559,46,MTR0017,4,3,330000
6804,26,MBL0018,5,3,1200000
4657,58,MBL0029,5,4,2200000
7622,74,MBL0018,4,3,900000
2079,115,MBL0024,4,2,1100000
1809,118,MBL0034,5,2,1200000
10919,89,MBL001,5,4,1200000
5854,114,MTR001,4,3,300000
13200,116,MBL0025,5,2,1300000
261,47,MTR0020,5,3,270000
11703,26,MBL002,5,3,1200000
11033,92,MTR004,5,3,390000
6223,45,MTR0039,5,1,170000
603,116,MTR0016,5,4,520000
3397,91,MBL0017,5,3,1200000
4627,87,MBL0029,4,4,2400000
3845,23,MBL008,5,3,900000
4612,119,MBL0034,4,2,1400000
10296,114,MBL009,5,4,2400000
10510,117,MBL003,3,3,1200000
11008,74,MBL0032,4,4,2400000
983,66,MBL007,5,2,1100000
1044,5,MBL001,4,4,2200000
8712,120,MBL0013,5,2,700000
12581,114,MBL0022,5,4,2000000
12761,118,MTR0038,5,4,720000
2711,14,MBL0033,4,2,1000000
2864,89,MBL0012,5,4,1600000
4587,56,MBL0029,5,4,1800000
9286,75,MBL0030,4,4,2000000
4103,25,MBL0030,5,4,1200000
2834,96,MTR009,5,4,280000
9343,120,MTR0010,4,4,1200000
6243,13,MBL0036,5,4,3000000
1713,90,MTR003,5,3,420000
953,102,MTR0031,5,3,210000
1107,99,MTR0022,5,4,560000
8990,7,MBL0031,4,3,1350000
10186,102,MTR002,4,2,260000
3978,51,MTR005,5,3,300000
1590,83,MBL0024,5,2,1000000
6523,59,MBL0023,5,2,1100000
6615,60,MBL0015,4,2,500000
5202,24,MBL0012,5,4,1200000
11706,5,MBL0033,5,2,1000000
13873,85,MBL002,5,3,1800000
1842,67,MBL0023,5,2,600000
5928,83,MBL006,3,4,1600000
153,6,MTR0026,5,3,360000
5090,35,MBL006,5,4,1800000
7431,112,MTR0019,5,4,440000
8456,24,MBL0021,5,2,900000
12707,12,MBL0036,5,4,5200000
8539,10,MTR0030,4,3,540000
11153,79,MTR0027,4,3,330000
4719,98,MTR0033,5,3,210000
13833,97,MBL0023,5,2,1100000
4033,44,MTR0032,5,2,200000
10516,93,MBL0038,5,3,2850000
9728,57,MBL0024,5,2,600000
12248,25,MBL0018,5,3,1050000
10498,104,MBL0039,5,2,1900000
4981,87,MBL0040,5,2,600000
1198,11,MBL0010,4,2,600000
8642,88,MBL006,5,4,1800000
9531,98,MTR005,5,3,270000
887,15,MBL0033,5,2,900000
749,120,MBL0022,5,4,1200000
10388,15,MBL0029,4,4,2400000
2226,97,MBL0023,5,2,1100000
1867,102,MTR0022,4,4,600000
13129,15,MBL002,5,3,1500000
13560,91,MBL0012,5,4,1000000
7530,67,MBL0040,5,2,800000
1741,74,MBL0030,5,4,1400000
10334,27,MBL0016,5,3,1050000
8555,42,MBL0014,5,2,800000
1062,64,MBL0029,5,4,1200000
6605,34,MBL0025,4,2,900000
8717,102,MTR0011,5,4,1160000
9258,80,MTR0035,5,3,360000
9011,15,MBL0019,4,2,1100000
5927,112,MTR0013,5,3,600000
9162,20,MBL0041,5,3,750000
3374,113,MTR0015,5,3,630000
1673,45,MTR0022,5,4,480000
2626,115,MTR0012,4,2,560000
3210,118,MBL0021,4,2,600000
2859,29,MBL008,4,3,1650000
10284,15,MBL003,5,3,1350000
9264,116,MTR0038,5,4,800000
6524,118,MTR004,5,3,330000
12074,15,MBL0012,4,4,1600000
2617,55,MBL0023,4,2,700000
1347,61,MBL0020,5,2,900000
4056,28,MBL004,5,3,1200000
1530,42,MBL0020,3,2,1000000
13327,68,MBL0039,5,2,2100000
1976,73,MBL0038,5,3,3150000
1640,115,MTR009,5,4,360000
12714,35,MBL0030,4,4,2200000
3227,84,MBL0034,5,2,1400000
13538,49,MTR0013,5,3,630000
9563,87,MBL0022,5,4,1800000
1890,26,MBL005,4,3,1800000
1218,116,MTR0012,5,2,520000
8460,67,MBL0010,5,2,600000
4726,56,MBL0021,5,2,900000
12133,21,MBL0028,5,2,1100000
1018,118,MBL007,5,2,600000
12043,33,MBL0030,5,4,1400000
13400,16,MBL0033,4,2,1600000
3826,65,MBL001,4,4,1200000
13711,89,MBL0025,5,2,800000
2572,8,MTR0031,5,3,270000
2228,28,MBL0024,5,2,900000
8852,64,MBL003,4,3,900000
2783,3,MBL0012,5,4,1000000
3172,72,MBL0030,5,4,1800000
5739,22,MBL0018,4,3,1800000
3579,77,MBL0018,5,3,1500000
12232,28,MBL0040,4,2,800000
11170,13,MBL0041,4,3,1200000
13719,43,MTR005,4,3,390000
405,96,MTR0036,5,2,240000
6074,80,MTR0039,4,1,160000
12534,6,MTR0035,5,3,360000
8515,120,MBL003,5,3,1800000
8244,73,MBL0038,4,3,3150000
1725,27,MBL0016,4,3,1050000
12314,98,MTR0026,5,3,420000
11135,30,MBL0042,4,4,1600000
8055,38,MBL002,5,3,900000
11224,24,MBL0032,5,4,1600000
8305,87,MBL0017,4,3,900000
11262,119,MTR0016,5,4,320000
3836,10,MTR0026,5,3,330000
10507,96,MTR0028,5,2,240000
8083,118,MTR0023,5,4,480000
3399,61,MBL0012,5,4,1400000
13272,29,MBL0016,5,3,1500000
8613,118,MTR0019,4,4,360000
237,102,MTR0013,5,3,690000
365,8,MTR0022,5,4,520000
762,67,MBL0038,5,3,1950000
7654,59,MBL0029,5,4,1200000
4135,117,MTR0031,5,3,210000
6849,62,MTR0020,4,3,270000
1910,91,MBL008,5,3,1650000
6377,24,MBL0037,4,3,2850000
8878,66,MBL0037,3,3,3450000
5767,30,MBL0024,5,2,700000
3108,25,MBL0013,5,2,700000
8874,105,MBL003,5,3,1200000
2237,91,MBL0034,5,2,1600000
634,52,MTR003,5,3,360000
6207,66,MBL0032,5,4,1800000
9270,71,MBL008,4,3,1800000
4322,34,MBL0010,4,2,600000
1896,95,MTR0033,3,3,240000
9658,96,MTR0024,5,3,360000
11760,17,MBL009,5,4,1600000
11339,44,MTR0027,5,3,390000
13453,68,MBL0029,5,4,1800000
2929,109,MTR0035,4,3,300000
4933,75,MBL0015,5,2,800000
13606,74,MBL005,4,3,1050000
6256,14,MBL003,4,3,1350000
3071,4,MTR0019,4,4,400000
12004,110,MTR0036,5,2,200000
481,45,MTR0025,4,4,520000
6708,57,MBL0010,5,2,600000
7254,82,MBL0017,5,3,1200000
10497,90,MTR0018,5,3,360000
8127,21,MBL0022,4,4,2200000
7491,113,MTR0013,4,3,660000
1893,42,MBL0040,5,2,500000
9934,38,MBL0015,4,2,700000
11256,99,MTR0016,5,4,320000
5175,30,MBL006,5,4,2200000
4720,100,MBL0014,5,2,800000
6063,41,MBL0018,5,3,1350000
10469,79,MTR0015,4,3,690000
7197,84,MBL0015,5,2,500000
4888,55,MBL0014,5,2,600000
11761,99,MTR0023,5,4,480000
10152,30,MBL0013,5,2,600000
9677,106,MTR004,1,3,330000
1298,119,MBL0041,5,3,750000
1055,101,MBL0024,5,2,1000000
9870,92,MTR009,5,4,400000
7587,74,MBL0024,4,2,600000
9983,3,MBL0021,4,2,800000
2148,29,MBL0016,5,3,1500000
12423,12,MBL005,4,3,1350000
9876,118,MTR0030,5,3,360000
4171,22,MBL0033,5,2,1100000
7980,107,MTR006,5,3,300000
9,39,MBL0036,5,4,5400000
5235,106,MTR001,5,3,360000
2100,23,MBL0032,5,4,2000000
8158,49,MTR0039,5,1,200000
4808,103,MTR006,5,3,360000
12172,78,MTR0021,4,2,220000
2303,20,MBL0039,5,2,1900000
995,68,MBL0013,5,2,700000
4613,15,MBL007,5,2,800000
4429,63,MBL0012,5,4,1600000
1266,47,MTR0034,5,3,360000
3613,103,MTR003,5,3,420000
5492,66,MBL0030,5,4,2000000
2127,47,MTR0013,4,3,660000
9308,115,MTR009,5,4,360000
8766,2,MBL0024,5,2,900000
4702,6,MTR0024,5,3,360000
1085,16,MBL0022,5,4,1200000
3799,97,MBL0038,4,3,4200000
7325,43,MTR003,5,3,420000
8582,22,MBL009,5,4,1600000
2716,98,MTR0029,5,2,340000
6149,62,MTR0015,4,3,600000
7901,94,MTR0012,5,2,500000
12727,116,MTR006,5,3,300000
7399,24,MBL0034,5,2,1800000
3949,68,MBL0025,4,2,1600000
6491,91,MBL0018,5,3,1800000
258,120,MTR006,5,3,390000
11167,54,MTR002,5,2,300000
718,58,MBL0029,5,4,2200000
993,36,MBL0031,5,3,2100000
3852,41,MBL0021,5,2,1100000
1262,120,MTR0031,5,3,300000
2793,115,MBL0035,5,3,3600000
3162,77,MBL008,5,3,1050000
713,65,MBL009,5,4,1800000
12789,45,MTR0018,5,3,360000
9877,114,MBL001,5,4,2200000
5650,78,MTR0017,3,3,270000
2991,107,MTR0036,4,2,240000
349,83,MBL003,5,3,1650000
6514,120,MTR0024,5,3,420000
2815,116,MBL0014,4,2,800000
11287,88,MBL0028,4,2,1000000
11255,58,MBL0035,4,3,1800000
3218,89,MBL0032,5,4,3200000
7915,98,MTR002,4,2,240000
8908,53,MTR0038,4,4,800000
3863,42,MBL0014,5,2,800000
7940,15,MBL0015,5,2,500000
5749,22,MBL0033,5,2,1100000
5856,84,MBL0028,4,2,1200000
1623,18,MBL0017,5,3,1050000
11931,39,MBL0037,5,3,3150000
6794,15,MBL0013,4,2,800000
8623,38,MBL0010,5,2,600000
7108,6,MTR0025,5,4,600000
1176,65,MBL006,5,4,1200000
1599,87,MBL0011,5,2,600000
3181,109,MTR0031,4,3,240000
12479,42,MBL0038,5,3,4500000
5131,79,MTR0010,5,4,1120000
7266,23,MBL0020,5,2,900000
637,77,MBL0032,5,4,2200000
7228,45,MTR0032,4,2,180000
12962,102,MTR0028,5,2,300000
2361,56,MBL0041,5,3,900000
1903,65,MBL0033,5,2,1400000
6257,54,MTR0035,3,3,390000
11511,49,MTR0029,4,2,360000
4938,100,MBL0010,4,2,500000
6737,111,MTR002,5,2,200000
10359,92,MTR0024,4,3,420000
3268,78,MTR0015,4,3,630000
13135,14,MBL0011,4,2,600000
2276,84,MBL0021,4,2,600000
5882,71,MBL0016,5,3,1050000
1470,42,MBL0033,4,2,1000000
13550,92,MTR0026,5,3,360000
7043,34,MBL0010,5,2,600000
7283,88,MBL002,4,3,1500000
3193,6,MTR0018,5,3,390000
1517,49,MTR0030,5,3,510000
7177,96,MTR0014,4,4,960000
763,94,MTR004,5,3,360000
6837,98,MTR0033,5,3,210000
13089,62,MTR0035,5,3,270000
6082,75,MBL0031,5,3,2250000
8935,100,MBL003,5,3,1650000
9491,104,MBL0030,5,4,1800000
4568,20,MBL0011,5,2,800000
1677,34,MBL009,4,4,1400000
11614,113,MTR0037,5,4,760000
12679,103,MTR0020,4,3,360000
10377,116,MTR0021,5,2,200000
5388,118,MTR0016,5,4,480000
12582,72,MBL0039,5,2,2400000
436,111,MTR0033,5,3,270000
4204,47,MTR0023,4,4,640000
9362,111,MTR0022,5,4,480000
8347,117,MTR0013,5,3,750000
9583,55,MBL0040,5,2,500000
7628,76,MBL0039,4,2,1200000
3885,102,MTR0030,5,3,450000
9624,104,MBL0035,5,3,2550000
6882,115,MTR0022,5,4,400000
1045,3,MBL007,4,2,1100000
6562,97,MBL0042,5,4,1000000
5244,119,MBL0013,5,2,700000
9474,113,MTR004,5,3,360000
4880,31,MBL0024,5,2,1100000
8335,12,MBL0034,5,2,2200000
3802,116,MTR006,5,3,300000
8842,108,MTR0023,4,4,640000
9315,106,MTR0020,5,3,240000
6809,55,MBL0034,4,2,1300000
11544,24,MBL0022,5,4,1200000
6668,43,MTR009,5,4,320000
4732,59,MBL0011,5,2,700000
13834,37,MBL0032,5,4,3200000
2032,114,MBL0042,4,4,1600000
3591,90,MTR0018,5,3,360000
7525,2,MBL0038,5,3,3600000
5309,98,MTR0039,5,1,160000
7094,66,MBL0025,4,2,1000000
8081,107,MTR0022,5,4,640000
10070,90,MTR0026,4,3,360000
2881,58,MBL0019,5,2,800000
10343,113,MBL0010,5,2,500000
8275,8,MTR0027,4,3,390000
7033,106,MTR0023,4,4,520000
6216,117,MBL0023,5,2,1200000
13045,55,MBL0042,2,4,1000000
5783,89,MBL0039,5,2,1600000
2015,19,MBL006,4,4,2200000
8146,113,MBL0021,5,2,1100000
1581,12,MBL0040,5,2,600000
6235,38,MBL0036,5,4,6000000
6690,2,MBL0034,5,2,1000000
458,64,MBL0014,5,2,700000
11474,83,MBL0010,5,2,600000
3468,94,MTR0039,5,1,190000
9883,39,MBL009,5,4,2200000
8387,53,MTR0030,5,3,540000
13534,43,MTR0022,4,4,520000
183,82,MBL0011,5,2,600000
11325,82,MBL0025,5,2,1500000
8350,70,MBL0034,5,2,2500000
9815,57,MBL0033,5,2,1500000
3326,81,MTR007,5,2,180000
8670,73,MBL0020,4,2,1100000
8480,117,MTR0015,5,3,690000
3624,108,MTR0018,5,3,390000
10858,55,MBL0041,5,3,750000
5580,102,MTR0020,4,3,270000
5714,103,MTR0012,5,2,560000
9177,43,MTR0030,5,3,540000
4131,77,MBL009,5,4,1600000
9424,68,MBL0012,4,4,1200000
6609,37,MBL004,4,3,1050000
2968,49,MTR0014,4,4,840000
2413,14,MBL0032,5,4,2400000
7289,99,MTR0026,5,3,390000
13207,109,MTR004,5,3,300000
2344,70,MBL0042,4,4,1400000
1240,29,MBL0011,5,2,500000
7317,39,MBL0019,5,2,700000
6659,32,MTR0036,5,2,200000
213,20,MBL0011,5,2,800000
103,117,MTR0022,4,4,480000
1621,24,MBL005,4,3,1200000
7889,63,MBL004,5,3,1800000
21,118,MTR0025,5,4,600000
9987,39,MBL0016,5,3,1200000
12159,87,MBL0019,5,2,600000
4341,80,MTR0035,4,3,360000
3630,34,MBL004,5,3,1650000
11945,84,MBL0042,5,4,1200000
4107,118,MBL007,5,2,600000
3148,55,MBL0039,5,2,2000000
1461,96,MTR0034,4,3,300000
6801,9,MTR008,4,4,320000
5072,91,MBL007,4,2,600000
9936,24,MBL0042,5,4,1400000
475,13,MBL0034,5,2,2100000
7758,66,MBL0042,5,4,1200000
12946,87,MBL0038,5,3,2850000
6989,59,MBL0031,5,3,1950000
12146,116,MTR006,5,3,300000
5160,72,MBL006,5,4,2200000
11970,75,MBL0032,4,4,2800000
478,61,MBL0015,5,2,700000
10628,39,MBL0041,5,3,1050000
8458,7,MBL0013,4,2,700000
13677,81,MTR007,5,2,180000
3424,116,MBL0042,4,4,1200000
12439,118,MBL0036,5,4,5200000
6322,86,MBL0012,5,4,1600000
13772,111,MTR0037,4,4,640000
11552,96,MTR0036,5,2,240000
5883,85,MBL0010,5,2,500000
848,39,MBL007,4,2,900000
6966,52,MTR001,3,3,390000
6215,77,MBL0014,5,2,700000
9513,41,MBL0027,4,2,1400000
8143,55,MBL0014,5,2,600000
3691,119,MTR004,5,3,300000
5348,16,MBL0033,5,2,1600000
12518,71,MBL0012,5,4,1000000
6829,79,MTR0031,5,3,210000
1433,36,MBL003,5,3,1350000
6842,109,MTR004,4,3,300000
4491,73,MBL0011,4,2,500000
13811,83,MBL0026,4,2,1200000
2588,30,MBL0016,5,3,900000
13723,55,MBL0010,4,2,600000
8277,46,MTR0019,5,4,440000
7956,42,MBL0011,5,2,600000
13746,11,MBL0035,5,3,2550000
13084,49,MTR0015,5,3,750000
12359,118,MBL0029,4,4,1400000
12517,30,MBL0034,5,2,2700000
4502,109,MTR0012,4,2,600000
11847,109,MTR001,4,3,420000
11104,50,MTR0017,4,3,300000
5181,115,MBL0039,5,2,1200000
9012,116,MTR0039,5,1,170000
13058,83,MBL0033,4,2,1200000
291,40,MBL0012,5,4,1200000
8094,8,MTR001,4,3,390000
3749,112,MTR0026,4,3,300000
6564,92,MTR0020,5,3,330000
3694,31,MBL003,5,3,1050000
5550,64,MBL006,5,4,2000000
106,80,MTR003,5,3,330000
10566,101,MBL008,5,3,1500000
10268,102,MTR0022,5,4,600000
2142,3,MBL0020,5,2,1000000
10845,92,MTR003,5,3,360000
6895,84,MBL0016,5,3,900000
10606,74,MBL0042,4,4,1200000
3688,117,MTR002,4,2,220000
10447,66,MBL0042,5,4,1200000
6463,117,MBL0012,4,4,1600000
2658,112,MTR0031,4,3,300000
7833,97,MBL004,4,3,1800000
9923,55,MBL0025,4,2,1400000
10187,72,MBL0042,5,4,1200000
7377,24,MBL009,4,4,2200000
4226,100,MBL0016,4,3,1650000
2665,86,MBL0032,2,4,2000000
1151,76,MBL0025,5,2,1600000
3315,95,MTR009,4,4,400000
13605,45,MTR0015,5,3,690000
1380,15,MBL0028,5,2,1000000
10807,13,MBL0019,5,2,800000
2383,114,MTR0021,5,2,220000
4863,19,MBL006,5,4,2200000
4603,103,MTR006,5,3,360000
3722,75,MBL0012,4,4,1400000
10844,112,MTR0017,5,3,330000
868,61,MBL0032,5,4,2600000
839,89,MBL0038,4,3,1800000
6587,38,MBL0015,4,2,700000
7520,115,MBL0022,5,4,2000000
2496,119,MBL0015,5,2,500000
8654,108,MTR003,4,3,360000
7239,75,MBL0021,5,2,1200000
6150,22,MBL0024,5,2,1100000
2920,72,MBL0042,5,4,1200000
12557,50,MTR0013,4,3,750000
6352,53,MTR001,5,3,360000
806,71,MBL0026,5,2,1000000
2101,63,MBL0018,5,3,1350000
11484,109,MTR003,4,3,330000
10029,24,MBL0023,5,2,700000
6840,119,MBL008,4,3,1500000
2903,95,MTR0033,5,3,240000
9761,117,MBL0010,3,2,600000
10810,30,MBL0033,4,2,800000
5447,43,MTR001,5,3,300000
7232,42,MBL0033,5,2,1000000
11114,120,MBL0035,4,3,4050000
453,99,MTR005,4,3,270000
9214,116,MBL0026,5,2,800000
10680,16,MBL0041,5,3,1050000
9261,98,MTR0013,5,3,750000
2904,92,MTR0019,5,4,440000
5577,88,MBL0017,4,3,1800000
13213,110,MTR0029,5,2,320000
5648,116,MTR0030,5,3,420000
468,37,MBL0023,4,2,800000
1074,74,MBL0028,5,2,700000
3532,18,MBL0033,5,2,1600000
12400,99,MTR0023,5,4,480000
7632,1,MTR005,4,3,270000
12476,29,MBL0028,5,2,1100000
4582,34,MBL0042,5,4,1600000
12940,40,MBL0033,5,2,1200000
12814,13,MBL0037,4,3,1500000
9713,43,MTR0037,5,4,720000
2704,77,MBL0037,5,3,3300000
1641,40,MBL003,5,3,1050000
5007,10,MTR007,5,2,160000
7493,101,MBL0011,3,2,600000
10056,32,MTR0011,5,4,1040000
8095,51,MTR0025,5,4,480000
7461,116,MBL0032,5,4,3200000
2951,115,MBL0038,4,3,2250000
8822,56,MBL0037,5,3,3300000
6479,34,MBL005,5,3,1050000
2476,4,MTR0032,5,2,140000
794,46,MTR0024,4,3,300000
2470,40,MBL0040,5,2,800000
10229,50,MTR0036,5,2,240000
1311,111,MTR0018,5,3,270000
12333,54,MTR0024,4,3,420000
5129,51,MTR0037,5,4,720000
5726,13,MBL009,5,4,2200000
10619,75,MBL0039,5,2,2600000
13456,69,MBL003,5,3,1800000
11369,55,MBL001,4,4,1400000
6880,86,MBL0020,5,2,800000
13423,18,MBL0037,4,3,2550000
2873,85,MBL0030,5,4,1800000
11673,32,MTR009,4,4,360000
4788,45,MTR0036,5,2,260000
5606,65,MBL007,4,2,1100000
6336,38,MBL0042,5,4,1600000
7950,28,MBL0013,5,2,500000
3999,2,MBL0011,4,2,600000
12857,86,MBL0011,5,2,500000
4057,86,MBL0024,5,2,1200000
12497,70,MBL0033,4,2,1100000
86,84,MBL0030,4,4,1600000
13291,106,MTR0032,5,2,200000
8506,10,MTR0024,5,3,360000
10929,38,MBL0031,4,3,1950000
13250,70,MBL0037,4,3,3900000
13481,118,MTR005,5,3,270000
6715,98,MTR0021,4,2,180000
9733,27,MBL004,4,3,1350000
9762,73,MBL0034,5,2,2500000
344,117,MTR0020,4,3,330000
7128,77,MBL0014,5,2,700000
6489,38,MBL0042,5,4,1600000
9083,85,MBL006,5,4,2200000
9888,111,MTR0034,5,3,390000
11168,107,MTR0013,5,3,660000
4759,86,MBL0024,5,2,1200000
10819,101,MBL0036,5,4,6000000
13657,99,MTR0030,5,3,480000
9001,2,MBL007,5,2,700000
5815,63,MBL0023,5,2,600000
4855,2,MBL0030,5,4,1400000
1424,91,MBL009,4,4,1600000
1354,115,MBL008,4,3,1650000
1248,108,MTR0017,5,3,390000
11113,94,MTR0030,4,3,480000
9372,118,MBL0032,5,4,3000000
5751,92,MTR0030,5,3,450000
9174,118,MBL0019,4,2,700000
2257,71,MBL0011,5,2,800000
10731,94,MTR0039,5,1,190000
3205,57,MBL0013,5,2,500000
4736,78,MTR001,5,3,300000
6330,76,MBL0042,4,4,1000000
1170,47,MTR0028,5,2,320000
10779,8,MTR0012,4,2,520000
12967,26,MBL003,4,3,1050000
10449,108,MTR003,5,3,360000
11409,43,MTR0023,5,4,480000
289,19,MBL0031,5,3,1650000
4520,59,MBL0022,4,4,2400000
3979,120,MBL008,4,3,1350000
8591,54,MTR0029,4,2,360000
2911,29,MBL006,5,4,1800000
4287,113,MTR0034,4,3,360000
901,17,MBL0026,5,2,1100000
1268,103,MTR005,5,3,360000
9644,66,MBL0031,5,3,1800000
6139,108,MTR007,4,2,160000
10667,26,MBL006,4,4,1600000
12069,69,MBL0035,5,3,2250000
250,67,MBL0027,5,2,800000
3960,45,MTR0022,5,4,480000
10533,60,MBL0015,5,2,500000
8383,18,MBL0020,5,2,900000
10997,45,MTR0023,5,4,440000
10280,11,MBL0031,5,3,1200000
9990,45,MTR0028,4,2,280000
12927,20,MBL0028,5,2,1100000
12253,78,MTR0013,4,3,750000
8546,34,MBL0022,4,4,2200000
5835,52,MTR0030,5,3,540000
11625,21,MBL008,4,3,1500000
13578,76,MBL0038,5,3,3000000
4601,106,MTR0025,5,4,560000
10912,46,MTR0033,5,3,240000
6310,34,MBL0041,4,3,750000
398,3,MBL003,5,3,900000
8882,119,MTR0022,5,4,640000
8065,89,MBL0037,5,3,1800000
7759,70,MBL0031,5,3,1500000
9915,65,MBL0018,5,3,900000
3182,112,MTR0035,5,3,360000
3346,84,MBL007,5,2,600000
2338,51,MTR0024,5,3,450000
10104,85,MBL0033,4,2,1200000
10427,5,MBL0036,5,4,2000000
4537,63,MBL0016,5,3,1200000
8077,92,MTR0019,5,4,440000
2673,13,MBL0024,4,2,800000
6805,69,MBL0014,4,2,700000
10698,118,MBL0022,4,4,1600000
2600,84,MBL0036,5,4,2200000
2631,21,MBL0013,5,2,800000
5477,109,MTR0036,4,2,260000
1005,112,MTR0015,4,3,720000
1389,112,MTR0037,4,4,680000
1739,20,MBL008,5,3,1800000
2683,2,MBL0026,5,2,900000
3075,37,MBL009,5,4,1200000
13184,100,MBL0018,5,3,1800000
11660,112,MTR006,5,3,360000
8873,16,MBL0041,5,3,1050000
13421,8,MTR003,5,3,330000
6772,89,MBL0015,4,2,800000
8211,16,MBL0030,4,4,2000000
8060,37,MBL0032,4,4,3200000
11763,40,MBL002,5,3,1800000
10854,92,MTR0018,5,3,330000
4248,5,MBL0013,4,2,500000
11381,62,MTR0019,4,4,480000
1609,104,MBL0042,5,4,1600000
4098,23,MBL0014,5,2,700000
11744,102,MTR0032,4,2,160000
6466,112,MTR004,4,3,270000
10521,50,MTR0016,5,4,320000
8612,106,MTR0010,4,4,1120000
8406,47,MTR0030,4,3,480000
8109,7,MBL0041,5,3,1050000
13290,63,MBL0034,5,2,2400000
9285,45,MTR0019,5,4,440000
6918,88,MBL0041,5,3,900000
2036,84,MBL0027,5,2,1300000
12126,24,MBL0041,5,3,1050000
10969,27,MBL0036,5,4,6000000
981,101,MBL0042,5,4,1200000
13265,2,MBL0028,4,2,1100000
6114,83,MBL001,5,4,1400000
378,56,MBL0023,5,2,1100000
11124,89,MBL0010,5,2,600000
13886,62,MTR0031,4,3,240000
13394,120,MTR002,5,2,220000
6593,24,MBL0042,5,4,1400000
2812,96,MTR002,5,2,240000
